screen_name,created_at,location,source,hashtags,text
OchoCharlieocho,2020-04-21 16:29:19,"Lake Arrowhead, CA",Twitter Web App,,"Derby A&amp;E consultant Manjeet Singh Riyat dies of Covid 19, aged 52. May his memory be a blessing https://t.co/5BpjaMq3xd #Derbyshire #England #Coronavirus"
CarmennLOL,2020-04-21 16:29:18,AZ,Twitter for iPhone,,Skylar Herbert has become the youngest victim in the state of Michigan to pass away from COVID-19 at 5 years old. Our prayers go out to her family at this time. 🕊 https://t.co/155FmdR9Z1
BDCTVonline,2020-04-21 16:29:18,"Boston, MA",WordPress.com,,COVID-19: 40 musicians from 6 nations unite for 60-minute online gig https://t.co/gSKQO1MHH9 https://t.co/2DiXQOCgnr
miriamvukich,2020-04-21 16:29:18,"Los Angeles, CA",Twitter for iPhone,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
venusprologue,2020-04-21 16:29:18,"Florida, USA",Twitter for iPhone,,"SHE HAS A NAME: Skylar Herbert, the daughter of Detroit first responders, is the first child with COVID-19 to die in Michigan. She was five years old. https://t.co/rkBbbG8FIg"
AnnieMathis830,2020-04-21 16:29:18,"Washington, DC",Twitter for iPhone,,"New this AM: Stacey Abrams and Andrew Yang announced Project 100, a campaign to provide direct cash payments to SNAP Families during the Covid crisis, with celebrity backers Ariana Grande, Rihanna, Halsey, Stephen Colbert, Julia Louis-Dreyfus and others. https://t.co/fFE2vvA9Ab"
proghntr,2020-04-21 16:29:18,USA,Twitter for iPad,,"CNN's April Ryan Asks If Stay At Home Protestors Should Refuse Medical Care If They Contract COVID 

This is just sickening...

https://t.co/AlL59E0xMh"
brown_marquez,2020-04-21 16:29:18,"Cleveland, OH",Twitter for iPhone,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
jessisamess_,2020-04-21 16:29:18,"Los Angeles, CA",Twitter for iPhone,,"An employee has tested POSITIVE  for COVID-19 at the PAVILIONS  LOCATED ON 727 N, Vine St, Los Angeles, CA 90038 and they still haven’t said anything!!!! The manager refuses to speak up so please stay safe guys!"
PuffDomino,2020-04-21 16:29:18,"Florida, USA",Twitter for Android,,Trump may not even get to the COVID-19 part of his COVID-19 press conference today. https://t.co/MZCpDnpqNY
pullingcurls,2020-04-21 16:29:18,Arizona,Missinglettr,"covid, corona, pregnancy","I mean if anytime deserves a bonus, it's right now so today we're going to talk a little bit about Coronavirus in pregnancy.

Read the full article: BONUS EPISODE: Corona Virus In Pregnancy
▸ https://t.co/6EyvCGB0xL

#covid #corona #pregnancy https://t.co/QJbrI8lMMx"
CoachMincey_PRO,2020-04-21 16:29:17,"Georgia, USA",Twitter for iPhone,,"🚨AVAILABLE PROSPECTS🚨 

✔️Unsigned Seniors
✔️Prep/Post Grad
✔️JUCO Transfers
✔️4yr Transfers

✅Be seen by college coaches throughout the COUNTRY

✅Separate yourself from the COMPETITION

DM For Pricing Now❗️

DON’T LET COVID-19 STOP YOU⬇️
https://t.co/VXbPUXi4W0 https://t.co/taPDflbObP"
TavaresTheresa,2020-04-21 16:29:17,"Warren, RI",Twitter for Android,,"Good news for me and my family.  Last week I tested positive for Covid antibodies, confirming I cleared the virus after weeks without symptoms.  I’ve also signed up for a clinical trial to donate my blood plasma and expect to make the donation in the coming weeks"
pat_loera,2020-04-21 16:29:17,"Texas, USA",Twitter for Android,,"1/ Okay, the French paper. Published April 11, received no attention. The authors exhaustively tracked an early French #COVID cluster in a ski chalet. The findings are of great importance for two reasons: first, one of the cases was a child - a nine-year-old... https://t.co/rwNWDeCJ9o"
JoshEngen,2020-04-21 16:29:17,"California, USA",Twitter Web App,,Will someone make me a covid mask that'll make me look cool like Grifter from Wildstorm's WildC.A.T.S? https://t.co/ShGsCNE6OB
cuuixsilver,2020-04-21 16:29:17,"Maine, USA",Twitter for iPhone,,"It blows my mind. We are at 75 days+ of dealing with COVID here in Vietnam,with 5 days of no new cases,and are sort of starting to hear about the possibilities of reopening things in the nearer future.Meanwhile other countries are like ""ok were below 1k deaths a day time to open"""
kkopacz1,2020-04-21 16:29:17,"Gainesville, FL",Twitter Web App,"SportsBiz, COVID19",The Covid-19 outbreak will change future partnerships to engage and add value to communities and fan base outside live events. #SportsBiz #COVID19 https://t.co/vhknqFTKGf
GullyDaMonsta,2020-04-21 16:29:17,"Nashville, TN",Twitter for iPhone,,"If these governors open back up states and the numbers triple of covid-19, would you say the government was careless and needed to be reformed?"
bkboiler4256,2020-04-21 16:29:17,"Rancho Cucamonga, CA",Twitter for iPhone,,@BleacherReport Comparing eras is always a challenge but this debate about the NBA GOAT is laughable. I’m doing to say a product of boredom due to the Covid.
Skyjudge4NFL,2020-04-21 16:29:16,Titletown USA,Twitter Web App,,"@LouGarza86 @realist_brutal She doesn't get that that's HER. She is the quintessential ""at risk"" poster person for Covid 19."
CeeAcosta,2020-04-21 16:29:16,USA,Twitter Web App,,"😳FINES &amp; JAIL TIME if you don’t stay IN YOUR HOUSE...

....unless you’re part of the deep state high society club that is. 💁‍♀️

👉🏻George Stephanopoulos Walking in the Hamptons After COVID-19 Diagnosis👈🏻
https://t.co/7MzkjZ8Fhf"
nellproart,2020-04-21 16:29:16,"East Orange, NJ",Twitter for iPhone,,TODAY: 300+ @Amazon workers are calling out in a national mass action to protest unsafe working conditions during covid crisis + firing of whistleblowers. Join us in National Week of Action to #ProtectAmazonWorkers: SIGN THIS—&gt;https://t.co/uO9zu81FUq RT to amplify! ✊#WeAreAthena https://t.co/B8S9N8BRH3
barbi1777,2020-04-21 16:29:16,"Miami, FL",Twitter for Android,,COVID-19 'Survivor' Chris Cuomo And CNN Pretend He Just Left His Basement. But He Was Berating A Bicyclist On Easter Sunday. https://t.co/hFcg6diu5d via @gatewaypundit
Megishotstuff,2020-04-21 16:29:16,"Indiana, USA",Twitter for iPhone,,"@joebennett1988 @StateHealthIN Right, except there is no test in existence that can isolate the COVID 19 from another coronavirus except an antibody test which requires plasma and its expensive and takes a specialty lab to run. The testing you want will show false positives 80% of the time"
Texaswild7,2020-04-21 16:29:16,Texas,Twitter for iPad,,"Just got home from the hospital to some good news. Very glad to hear President Trump call for a shutdown of immigration while we battle COVID-19. The left will cry racism, but like I’ve been saying - there’s nothing racist about protecting our country. https://t.co/e3y48V9bIj"
KeT1347,2020-04-21 16:29:16,"Alabama, USA",Twitter for iPhone,,I will retweet any information about injustice toward Black people in China until a major news outlet investigates and airs what’s going on. COVID-19 ORIGINATED IN CHINA...and now they’re treating Black people like subhumans as a result?!?! Any excuse to be racist. https://t.co/EhNPPzEMD7
ParkRidgeInfo,2020-04-21 16:29:15,"Park Ridge, IL",Hootsuite Inc.,,The Illinois Poison Center (IPC) has reported that exposures to cleaning products are up 30% compared to the same time last year. Learn how to protect your children and prevent accidental poisonings by following these precautions. https://t.co/JaYMoohld4
constituitional,2020-04-21 16:29:15,USA,Twitter Web App,,Dunking on people who die of covid-19 after doubting widespread lockdown orders is becoming a media sport. And it's pretty ugly. https://t.co/BTEoE1BbPz
WomensMarchMO,2020-04-21 16:29:14,"Missouri, USA",Twitter Web App,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
HalFurman,2020-04-21 16:29:14,"La Jolla, CA & McCall, ID",Twitter for iPad,,I guess quarantines are only for the little people:  George Stephanopoulos Walking in the Hamptons After COVID-19 Diagnosis https://t.co/i7udCFd9x2 via @TMZ
guye_guion,2020-04-21 16:29:14,Harlem NY,Twitter Web App,,"This seems to be the heart of the Trump pandemic ""response.""

https://t.co/tIhK4woCor"
elCuatroSon,2020-04-21 16:29:13,"1400 Block, CA",Twitter for iPhone,,COVID-19 hearing some States are opening public businesses as early as Friday. https://t.co/UQZl2wdRh4
m_jacobo,2020-04-21 16:29:13,"Huber Heights, OH",Twitter Web App,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
munkhbold_g,2020-04-21 16:29:13,Washington DC,Twitter Web App,COVID19,"The pervasiveness of #COVID19 should not be used as an excuse for the government to offer bailout packages that encourage companies to continue to take on too much debt, @ProfKateJudge writes in @Forbes. https://t.co/cWw7nAazWu"
DavidHi53600753,2020-04-21 16:29:13,"Texas, USA",Twitter for iPad,,"Ha!  Rush just asked a great question:

If a state like Montana were responsible for half of the covid deaths, instead of NYC, do you really think everybody else in the nation would be shutting things down? 🤔

My guess - HELL NO!"
SilverAutomatic,2020-04-21 16:29:13,"Leesburg, VA",TweetCaster for Android,,"Man Who Called Ohio's Lockdown Order 'Bullshit' Has Succumbed To COVID-19

John McDaniel railed on social media against Ohio's Gov. Mike DeWine's lockdown order. Weeks later he contracted the coronavirus. A few days ago he died.
https://t.co/bP8LH8Gyx2"
tatme123,2020-04-21 16:29:12,USA,Twitter for Android,,"On April 16, the day after Governor Cuomo was on Chris's show to give him a pass about passing COVID-19 on to his wife Christina, he extended NY's PAUSE for another month. His brother is literally driving around and being outside with other people *WHILE ACTUALLY HAVING COVID.*"
onejohn319,2020-04-21 16:29:12,"Texas, USA",Twitter for iPhone,,"GA-based @UPS is donating $15M to help address food security, health care, education &amp; financial sustainability amid #COVID19. This money will also maintain nonprofits during &amp; after recovery.
 
Thanks @UPS for helping communities as we navigate through &amp; recover from COVID-19."
cms901115,2020-04-21 16:29:12,"Missouri, USA",Twitter for iPhone,,Will you continue to have groceries delivered after the COVID-19 crisis eases?  &gt;&gt;&gt;https://t.co/ZQFHQ5W35s
Beltran3030_,2020-04-21 16:29:12,"Camarillo, CA",Twitter for iPhone,,TODAY: 300+ @Amazon workers are calling out in a national mass action to protest unsafe working conditions during covid crisis + firing of whistleblowers. Join us in National Week of Action to #ProtectAmazonWorkers: SIGN THIS—&gt;https://t.co/uO9zu81FUq RT to amplify! ✊#WeAreAthena https://t.co/B8S9N8BRH3
84swilley,2020-04-21 16:29:12,"New York, USA",Twitter for Android,,"@smoltaehyngs I purposely haven't watched the last, idk maybe 6 or so episodes so I can have a binge watch soon. I know I'm gonna start feeling even worse in this covid stay home world so I wanted to be sure to have a day where I can just watch them all day lol"
dgraville,2020-04-21 16:29:12,"Oregon, USA",Twitter for iPhone,,"@realDonaldTrump You know who is picking our produce, stocking our shelves, cleaning our hospitals? Immigrants! They are our essential workforce. Any of your rally attendees breaking their backs in the field? Sanitizing the room where a COVID patient was intubated? I don’t think so."
CorinneAM,2020-04-21 16:29:11,"Washington, DC",Twitter Web App,,"He claims he's been ""vindicated"" for calling on the elderly to sacrifice their lives for the economy https://t.co/iUnhtf2icJ"
christifeleciaa,2020-04-21 16:29:11,Maryland,Twitter for iPhone,,"I hate to be *that person* but outside of his current public health response to COVID-19 (which has been good but still very flawed) Hogan has been nothing but an impediment to progress in Maryland and, no, I don't want to unleash him on the rest of you."
mhrob,2020-04-21 16:29:11,"California, USA",Twitter for iPhone,,Trump may not even get to the COVID-19 part of his COVID-19 press conference today. https://t.co/MZCpDnpqNY
bright8694,2020-04-21 16:29:10,"Atlanta, GA",Twitter for Android,,"Here's where some of the GOP pressure to reopen is coming from:

""If we have not recovered from COVID in July so that enough driving has come back and storage is full, then the price of crude oil is going to be zero,"" RBN Energy's Rusty Braziel told CNBC.

https://t.co/3urhBCDC02"
WesBreckenridge,2020-04-21 16:29:10,"Newton, IA",Twitter for iPhone,,"The IDPH reported an increase of 482 COVID-19 cases. There were also four deaths reported. That brings the statewide total to 3,641 positive cases and 83 deaths.

https://t.co/LtRAfQaHrj https://t.co/OiyJuQbbCu"
BostonEnviro,2020-04-21 16:29:10,"Boston, MA",Twitter Web App,,"The @CityofBoston is partnering with community health centers and hospitals to increase access to COVID-19 testing for Boston residents.

Check out our Boston Testing Sites Map here:
https://t.co/EV4SMFnzMr"
TREXBBS,2020-04-21 16:29:09,"Bay Area, Northern California",Twitter for iPad,,"Phishers are sending out fake contact-tracing messages warning people they've come into contact with infectious individuals and asking them to click a link to a malware dropper.

https://t.co/Xd4Rz4FY9q

1/ https://t.co/y7zhm3bGsM"
rn_gal,2020-04-21 16:29:09,Texas,Twitter for iPad,,COVID-19 'Survivor' Chris Cuomo And CNN Pretend He Just Left His Basement. But He Was Berating A Bicyclist On Easter Sunday. https://t.co/hFcg6diu5d via @gatewaypundit
